Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices
RON Gastrobar,"Sophialaan 55, Amsterdam, 1075 BP, Netherlands","Amsterdam, Netherlands",€€€,Creative French,4.8566529,52.3522317,+31204961943,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/ron-gastrobar,https://rongastrobar.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Studio,"Wycker Grachtstraat 24, Maastricht, 6221 CX, Netherlands","Maastricht, Netherlands",€€€,"Asian Influences, Modern Cuisine",5.6993143,50.8487304,+31646027252,https://guide.michelin.com/en/limburg/maastricht/restaurant/studio,https://studio.restaurant/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Sinne,"Ceintuurbaan 342, Amsterdam, 1072 GP, Netherlands","Amsterdam, Netherlands",€€€,Modern Cuisine,4.8942525,52.3530586,+31206827290,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/sinne,https://www.restaurantsinne.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
THE DUCHESS,"Spuistraat 172, Amsterdam, 1012 VT, Netherlands","Amsterdam, Netherlands",€€€,"French, Mediterranean Cuisine",4.8894578,52.3728921,+31208113322,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/the-duchess,http://the-duchess.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
't Ganzenest,"Delftweg 58a, Rijswijk, 2289 AL, Netherlands","Rijswijk, Netherlands",€€€,Modern French,4.3457403,52.0370964,+31703077970,https://guide.michelin.com/en/zuid-holland/rijswijk/restaurant/t-ganzenest,https://ganzenest.nl/nl/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Vigor,"Raadhuisstraat 1, Vught, 5261 EH, Netherlands","Vught, Netherlands",€€€,"Modern Cuisine, International",5.2987817,51.6578194,+31737920000,https://guide.michelin.com/en/noord-brabant/vught/restaurant/vigor,https://www.restaurantvigor.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Maeve,"Kromme Nieuwegracht 18, Utrecht, 3512 HH, Netherlands","Utrecht, Netherlands",€€€,"Creative French, French Contemporary",5.1243245,52.0923609,+31302006767,https://guide.michelin.com/en/utrecht/utrecht/restaurant/maeve,https://www.restaurantmaeve.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Pikaar,"Vrijthof 27, Hilvarenbeek, 5081 CB, Netherlands","Hilvarenbeek, Netherlands",€€€,Modern Cuisine,5.1360069,51.4856549,+31137370144,https://guide.michelin.com/en/noord-brabant/hilvarenbeek/restaurant/pikaar,https://www.restaurantpikaar.nl/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Bistro de la Mer,"Utrechtsestraat 57, Amsterdam, 1017 VJ, Netherlands","Amsterdam, Netherlands",€€€,Classic Cuisine,4.8982876,52.3640668,+31202374790,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/bistro-de-la-mer,http://www.bistrodelamer.com,1 MICHELIN Star,"Air conditioning,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Noor,"Zuiderweg 38, Groningen, 9745 AD, Netherlands","Groningen, Netherlands",€€€€,Creative,6.50191,53.214285,+31507001370,https://guide.michelin.com/en/groningen/groningen/restaurant/noor-1200050,https://www.noor.nl/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Herberg Onder de Linden,"Burg. van Barneveldweg 3, Aduard, 9831 RD, Netherlands","Aduard, Netherlands",€€€,Asian Influences,6.4576958,53.2582344,+31502041235,https://guide.michelin.com/en/groningen/aduard/restaurant/herberg-onder-de-linden,https://www.herbergonderdelinden.com/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card"
Tante Koosje,"Kerkstraat 1, Loenen aan de Vecht, 3632 EL, Netherlands","Loenen aan de Vecht, Netherlands",€€€,Modern French,5.0235487,52.2090905,+31294233201,https://guide.michelin.com/en/utrecht/loenen-aan-de-vecht/restaurant/tante-koosje,https://www.tante-koosje.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
De Nederlanden,"Duinkerken 3, Vreeland, 3633 EM, Netherlands","Vreeland, Netherlands",€€€€,Modern Cuisine,5.0324559,52.2295965,+31294232326,https://guide.michelin.com/en/utrecht/vreeland/restaurant/de-nederlanden,https://www.nederlanden.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Zeezout,"Westerkade 11b, Rotterdam, 3016 CL, Netherlands","Rotterdam, Netherlands",€€€,"Seafood, French",4.4774595,51.9061331,+31104365049,https://guide.michelin.com/en/zuid-holland/rotterdam/restaurant/zeezout,https://restaurantzeezout.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Zout & Citroen,"Ridderstraat 86, Oosterhout, 4902 AC, Netherlands","Oosterhout, Netherlands",€€€,Creative,4.8594267,51.6403763,+31162450806,https://guide.michelin.com/en/noord-brabant/oosterhout/restaurant/zout-citroen,https://www.zoutencitroen.nl/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
't Amsterdammertje,"Rijksstraatweg 119, Loenen aan de Vecht, 3632 AB, Netherlands","Loenen aan de Vecht, Netherlands",€€€,"Creative, Fusion",5.0216548,52.2098585,+31294234848,https://guide.michelin.com/en/utrecht/loenen-aan-de-vecht/restaurant/t-amsterdammertje,https://www.restaurantamsterdammertje.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Graphite by Peter Gast,"Paardenstraat 11, Amsterdam, 1017 CX, Netherlands","Amsterdam, Netherlands",€€€,Creative,4.8982799,52.366685,+31618829580,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/graphite-by-peter-gast,https://graphite.amsterdam/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
ONE,"ECI 17, Roermond, 6041 MA, Netherlands","Roermond, Netherlands",€€€€,Creative,5.9808834,51.1895014,+31475600262,https://guide.michelin.com/en/limburg/roermond/restaurant/one,https://restaurantone.nl/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Alma,"De Lind 45a, Oisterwijk, 5061 HT, Netherlands","Oisterwijk, Netherlands",€€€,Modern French,5.1970972,51.5809993,+31132032004,https://guide.michelin.com/en/noord-brabant/oisterwijk/restaurant/alma-1188023,https://www.alma.nl/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
De Leuf,"Dalstraat 2, Ubachsberg, 6367 JS, Netherlands","Ubachsberg, Netherlands",€€€€,"Creative, Creative French",5.9521343,50.8525486,+31455750226,https://guide.michelin.com/en/limburg/ubachsberg/restaurant/de-leuf,https://www.deleuf.nl/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Erno's Bistro,"Liebigstraße 15, Frankfurt on the Main, 60323, Germany","Frankfurt on the Main, Germany",€€€€,"Classic French, Modern Cuisine",8.6659109,50.1190432,+4969721997,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/erno-s-bistro,https://ernosbistro.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Hannappel,"Dahlhauser Straße 173, Essen, 45279, Germany","Essen, Germany",€€€,"Modern Cuisine, Classic Cuisine",7.1050518,51.4370622,+49201534506,https://guide.michelin.com/en/nordrhein-westfalen/essen/restaurant/hannappel,https://www.restaurant-hannappel.de/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Alt Wyk,"Große Straße 4, Wyk, 25938, Germany","Wyk, Germany",€€€€,Classic Cuisine,8.5709235,54.690147,+4946813212,https://guide.michelin.com/en/schleswig-holstein/wyk/restaurant/alt-wyk,https://www.alt-wyk.de/,1 MICHELIN Star,Credit cards not accepted
Alte Schule - Klassenzimmer,"Zur Alten Schule 5, Feldberger Seenlandschaft, 17258, Germany","Feldberger Seenlandschaft, Germany",€€€€,"Modern Cuisine, Country cooking",13.5032425,53.3363358,+493983122023,https://guide.michelin.com/en/mecklenburg-vorpommern/feldberger-seenlandschaft/restaurant/alte-schule-klassenzimmer,https://www.hotelalteschule.de/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Borst,"Luitpoldstraße 4, Maßweiler, 66506, Germany","Maßweiler, Germany",€€€,"Classic French, Market Cuisine",7.5277892,49.2710771,+4963341431,https://guide.michelin.com/en/rheinland-pfalz/massweiler/restaurant/borst,http://www.restaurant-borst.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Veles,"Kernstraße 29, Nuremberg, 90429, Germany","Nuremberg, Germany",€€€,"Modern Cuisine, Market Cuisine",11.0541219,49.4491082,+499115985385,https://guide.michelin.com/en/bayern/nurnberg/restaurant/veles,https://www.veles-restaurant.de/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Pink Pepper,"Königsallee 1A, Düsseldorf, 40212, Germany","Düsseldorf, Germany",€€€€,Modern Cuisine,6.7784388,51.2267554,+492111381611,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/pink-pepper,https://www.pink-pepper.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Valet parking,Visa credit card"
Seven Swans,"Mainkai 4, Frankfurt on the Main, 60311, Germany","Frankfurt on the Main, Germany",€€€€,"Vegan, Creative",8.6871455,50.1096762,+496921996226,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/seven-swans,https://www.sevenswans.de/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
KUNO 1408,"Neubaustraße 7, Würzburg, 97070, Germany","Würzburg, Germany",€€€,"Creative, Modern Cuisine",9.9305144,49.7904688,+4993130931408,https://guide.michelin.com/en/bayern/wurzburg/restaurant/kuno-1408,https://www.restaurant-kuno.de/main/index.php,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card,Wheelchair access"
Yoshi by Nagaya,"Kreuzstraße 17, Düsseldorf, 40213, Germany","Düsseldorf, Germany",€€€€,"Japanese, Sushi",6.7857913,51.2243606,+4921186043060,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/yoshi-by-nagaya,https://yoshibynagaya.wixsite.com/nagayaduesseldorf,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Visa credit card"
die burg,"Burgring 6, Donaueschingen, 78166, Germany","Donaueschingen, Germany",€€,"Market Cuisine, Country cooking",8.5524568,47.9813093,+4977117510050,https://guide.michelin.com/en/baden-wurttemberg/donaueschingen/restaurant/die-burg,https://www.burg-aasen.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Genuss-Atelier,"Bautzner Straße 149, Dresden, 01099, Germany","Dresden, Germany",€€€,"Modern Cuisine, Creative",13.7761321,51.0676539,+4935125028337,https://guide.michelin.com/en/sachsen/dresden/restaurant/genuss-atelier,https://www.genuss-atelier.net/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Tantris DNA,"Johann-Fichte-Straße 7, Munich, 80805, Germany","Munich, Germany",€€€€,"Classic French, French",11.5882597,48.1697555,+49893619590,https://guide.michelin.com/en/bayern/mnchen/restaurant/tantris-dna,https://tantris.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
The Stage,"Karlsbader Straße 1A, Dortmund, 44225, Germany","Dortmund, Germany",€€€€,"Modern Cuisine, Creative",7.4441728,51.4759472,+492317100111,https://guide.michelin.com/en/nordrhein-westfalen/dortmund/restaurant/the-stage,https://thestage-dortmund.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Clara - Restaurant im Kaisersaal,"Futterstraße 15, Erfurt, 99084, Germany","Erfurt, Germany",€€€€,Modern Cuisine,11.0337381,50.979178,+493615688207,https://guide.michelin.com/en/thuringen/erfurt/restaurant/clara-restaurant-im-kaisersaal,https://www.restaurant-clara.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access"
Steins Traube,"Poststraße 4, Mainz, 55126, Germany","Mainz, Germany",€€€,"Market Cuisine, Classic Cuisine",8.1746485,49.9838324,+49613140249,https://guide.michelin.com/en/rheinland-pfalz/mainz/restaurant/stein-s-traube,https://steins-traube.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Rosin,"Hervester Straße 18, Dorsten, 46286, Germany","Dorsten, Germany",€€€€,"Creative, Classic Cuisine",7.0132284,51.7191315,+4923694322,https://guide.michelin.com/en/nordrhein-westfalen/dorsten/restaurant/rosin,https://www.frankrosin.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Goldener Anker,"Lippetor 4, Dorsten, 46282, Germany","Dorsten, Germany",€€€€,"Modern Cuisine, Creative",6.9652459,51.6630641,+49236222553,https://guide.michelin.com/en/nordrhein-westfalen/dorsten/restaurant/goldener-anker,https://bjoern-freitag.de,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Les Deux,"Maffeistraße 3a, Munich, 80333, Germany","Munich, Germany",€€€€,Modern French,11.5745888,48.1393446,+4989710407373,https://guide.michelin.com/en/bayern/mnchen/restaurant/les-deux,https://lesdeux-muc.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Kaupers Restaurant im Kapellenhof,"Kapellenstraße 18a, Selzen, 55278, Germany","Selzen, Germany",€€€€,"Modern Cuisine, Creative",8.2551053,49.8639732,+4967378325,https://guide.michelin.com/en/rheinland-pfalz/selzen/restaurant/kaupers-restaurant-im-kapellenhof,https://www.kaupers-kapellenhof.de/,1 MICHELIN Star,"Car park,Credit cards not accepted,Terrace"
Hämmerle's Restaurant - Barrique,"Bliestalstraße 110a, Blieskastel, 66440, Germany","Blieskastel, Germany",€€€,Modern French,7.2693768,49.2362942,+49684252142,https://guide.michelin.com/en/saarland/blieskastel/restaurant/hammerle-s-restaurant-barrique,https://haemmerles.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Gasthaus Jakob,"Haigrub 19, Perasdorf, 94366, Germany","Perasdorf, Germany",€€€,"Classic Cuisine, Modern Cuisine",12.8257045,48.9672822,+49996580014,https://guide.michelin.com/en/bayern/perasdorf/restaurant/gasthaus-jakob,https://genuss-jakob.de/,1 MICHELIN Star,"American Express credit card,Car park,Cash only,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Schattbuch,"Schattbucher Straße 10, Amtzell, 88279, Germany","Amtzell, Germany",€€€,"Creative, Modern Cuisine",9.757391,47.6950322,+497520953788,https://guide.michelin.com/en/baden-wurttemberg/amtzell/restaurant/schattbuch,https://schattbuch.de/home/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Schlossberg,"Murgtalstraße 602, Baiersbronn, 72270, Germany","Baiersbronn, Germany",€€€€,"Creative, Classic Cuisine",8.3838147,48.5973809,+4974472890,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/schlossberg,https://www.hotel-sackmann.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
Bembergs Häuschen,"Burg Flamersheim, Euskirchen, 53881, Germany","Euskirchen, Germany",€€€€,Modern Cuisine,6.850819,50.6225623,+492255945752,https://guide.michelin.com/en/nordrhein-westfalen/euskirchen/restaurant/bembergs-hauschen,https://burgflamersheim.de/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Wein- und Tafelhaus,"Moselpromenade 4, Trittenheim, 54349, Germany","Trittenheim, Germany",€€€€,"Market Cuisine, Mediterranean Cuisine",6.9027898,49.8215136,+496507702803,https://guide.michelin.com/en/rheinland-pfalz/trittenheim/restaurant/wein-und-tafelhaus,https://www.wein-tafelhaus.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Eichhalde,"Stadtstraße 91, Freiburg im Breisgau, 79104, Germany","Freiburg im Breisgau, Germany",€€€,"Italian, Classic Cuisine",7.8647925,48.0067203,+4976158992920,https://guide.michelin.com/en/baden-wurttemberg/freiburg-im-breisgau/restaurant/eichhalde,http://www.eichhalde-freiburg.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Jungborn,"Felkestraße 100, Bad Sobernheim, 55566, Germany","Bad Sobernheim, Germany",€€€€,"Modern Cuisine, International",7.6571982,49.7767707,+49675193390,https://guide.michelin.com/en/rheinland-pfalz/bad-sobernheim/restaurant/jungborn,https://www.bollants.de/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Oswald's Gourmetstube,"Am Platzl 2, Teisnach, 94244, Germany","Teisnach, Germany",€€€€,"Modern French, Contemporary",13.0296421,49.0134357,+49992384100,https://guide.michelin.com/en/bayern/teisnach/restaurant/oswald-s-gourmetstube,https://www.hotel-oswald.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
SIEDEPUNKT,"Eberhard-Finckh-Straße 17, Ulm, 89075, Germany","Ulm, Germany",€€€€,"European Contemporary, Contemporary",10.0058231,48.4221411,+497319271666,https://guide.michelin.com/en/baden-wurttemberg/ulm/restaurant/siedepunkt,https://www.siedepunkt-restaurant.de/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Cuisine Rademacher,"Dellbrücker Hauptstraße 176, Cologne, 51069, Germany","Cologne, Germany",€€€€,Modern French,7.0689139,50.9803189,+4922196898898,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/la-cuisine-rademacher,https://la-cuisine-koeln.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Lamm Rosswag,"Rathausstraße 4, Vaihingen an der Enz, 71665, Germany","Vaihingen an der Enz, Germany",€€€,"Modern Cuisine, Creative",8.916984,48.936683,+49704221413,https://guide.michelin.com/en/baden-wurttemberg/vaihingen-an-der-enz/restaurant/lamm-rosswag,https://www.lamm-rosswag.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Restaurant Villa Merton,"Am Leonhardsbrunn 12, Frankfurt on the Main, 60487, Germany","Frankfurt on the Main, Germany",€€€€,"Classic Cuisine, Modern Cuisine",8.6534663,50.1271819,+4969703033,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/restaurant-villa-merton,https://restaurant-villa-merton.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Kunz Gourmet,"Kirchstraße 22, Sankt Wendel, 66606, Germany","Sankt Wendel, Germany",€€€,Classic French,7.1122542,49.49596,+4968548145,https://guide.michelin.com/en/saarland/sankt-wendel/restaurant/kunz,https://www.restaurant-kunz.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Zur Tant,"Rheinbergstraße 49, Cologne, 51143, Germany","Cologne, Germany",€€€,"Classic Cuisine, Market Cuisine",7.0086038,50.8520887,+49220381883,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/zur-tant,http://www.zurtant.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card"
Irma la Douce,"Potsdamer Straße 102, Berlin, 10785, Germany","Berlin, Germany",€€€,Modern French,13.3638583,52.5014034,+493023000555,https://guide.michelin.com/en/berlin-region/berlin/restaurant/irma-la-douce,https://www.irmaladouce.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Brothers,"Kurfürstenstraße 31, Munich, 80801, Germany","Munich, Germany",€€€€,Modern Cuisine,11.5758627,48.156266,+498945461930,https://guide.michelin.com/en/bayern/mnchen/restaurant/brothers,https://www.brothers-munich.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Wachter Foodbar,"Bernauer Straße 31, Prien am Chiemsee, 83209, Germany","Prien am Chiemsee, Germany",€€€€,"Modern Cuisine, Regional Cuisine",12.3450485,47.8506316,+498051966888,https://guide.michelin.com/en/bayern/prien-am-chiemsee/restaurant/wachter-foodbar,http://www.wachter-foodbar.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted"
mural farmhouse - FINE DINE,"Gmunder Straße 27, Munich, 81379, Germany","Munich, Germany",€€€€,"Seasonal Cuisine, Regional Cuisine",11.5284152,48.0973087,+4989262089079,https://guide.michelin.com/en/bayern/mnchen/restaurant/mural-farmhouse,https://muralfarmhouse.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Solo Du,"Berchtesgadener Straße 111, Bischofswiesen, 83483, Germany","Bischofswiesen, Germany",€€€,Modern Cuisine,12.9892613,47.6277007,+498652958524,https://guide.michelin.com/en/bayern/bischofswiesen/restaurant/solo-du,https://www.kulturhof.bayern/solo-du,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card,Wheelchair access"
Ritzi Gourmet,"Friedrichstraße 6, Stuttgart, 70174, Germany","Stuttgart, Germany",€€€€,"Creative French, Modern Cuisine",9.1781837,48.7838579,+49711137920,https://guide.michelin.com/en/baden-wurttemberg/stuttgart/restaurant/ritzi-gourmet,https://ritzi-stuttgart.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Reuter,"Bleichstraße 3, Rheda-Wiedenbrück, 33378, Germany","Rheda-Wiedenbrück, Germany",€€€€,"Modern French, Creative",8.2912568,51.8540706,+49524294520,https://guide.michelin.com/en/nordrhein-westfalen/rheda-wiedenbrck/restaurant/reuter,https://www.hotelreuter.de/restaurant/gourmet-restaurant,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Der Zauberlehrling,"Rosenstraße 38, Stuttgart, 70182, Germany","Stuttgart, Germany",€€€,Creative,9.1843343,48.7740561,+497112377770,https://guide.michelin.com/en/baden-wurttemberg/stuttgart/restaurant/der-zauberlehrling,https://www.zauberlehrling.de/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Visa credit card"
Weinsinn,"Weserstraße 4, Frankfurt on the Main, 60329, Germany","Frankfurt on the Main, Germany",€€€€,"Modern Cuisine, Creative",8.6706931,50.1077083,+496956998080,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/weinsinn,https://www.weinsinn.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Admiral,"Leistadter Straße 6, Weisenheim am Berg, 67273, Germany","Weisenheim am Berg, Germany",€€€€,"Contemporary, Modern Cuisine",8.1545647,49.5125753,+4963534175,https://guide.michelin.com/en/rheinland-pfalz/weisenheim-am-berg/restaurant/admiral,https://www.admiral-weisenheim.de/,1 MICHELIN Star,"Car park,Credit cards not accepted,Terrace"
Alte Überfahrt,"Fischerstraße 48b, Werder, 14542, Germany","Werder, Germany",€€€,"Modern Cuisine, Creative",12.9450742,52.3797868,+4933277313336,https://guide.michelin.com/en/brandenburg/werder/restaurant/alte-uberfahrt,https://www.alte-ueberfahrt.de/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Bieberbau,"Durlacher Straße 15, Berlin, 10715, Germany","Berlin, Germany",€€€,"Modern Cuisine, International",13.3336378,52.4796363,+49308532390,https://guide.michelin.com/en/berlin-region/berlin/restaurant/bieberbau,https://www.bieberbau-berlin.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Maestro,Mastercard credit card,Terrace,Visa credit card"
Eckert,"Basler Straße 20, Grenzach-Wyhlen, 79639, Germany","Grenzach-Wyhlen, Germany",€€€,"Creative, Modern Cuisine",7.658225,47.5532458,+49762491720,https://guide.michelin.com/en/baden-wurttemberg/grenzach-wyhlen/restaurant/eckert,https://www.eckert-grenzach.de/e/de.html,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Erbprinz,"Rheinstraße 1, Ettlingen, 76275, Germany","Ettlingen, Germany",€€€€,"Classic Cuisine, International",8.4045683,48.941273,+4972433220,https://guide.michelin.com/en/baden-wurttemberg/ettlingen/restaurant/erbprinz,https://www.erbprinz.de/de,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card"
